id,company_id,date,open,high,low,close,volume,adjusted_close
3060,IRCTC,2024-12-01,11101.49,12359.92,11016.18,11199.06,49866298,11199.06
3061,IRFC,2020-01-01,3650.41,3850.24,3222.79,3591.57,42821863,3591.57
3062,IRFC,2020-02-01,4129.91,4343.56,3734.27,4099.77,7127588,4099.77
3063,IRFC,2020-03-01,4207.26,4644.26,4075.25,4285.11,28014165,4285.11
3064,IRFC,2020-04-01,4265.16,4737.96,4041.91,4258.79,49703692,4258.79
3065,IRFC,2020-05-01,4284.99,4576.16,4087.05,4239.18,38947863,4239.18
3066,IRFC,2020-06-01,4237.71,4461.3,4256.11,4310.89,49759587,4310.89
3067,IRFC,2020-07-01,4245.45,4684.46,3956.96,4314.21,48390940,4314.21
3068,IRFC,2020-08-01,4465.73,4727.38,4116.15,4439.88,16368570,4439.88
3069,IRFC,2020-09-01,4565.01,5131.88,4446.18,4590.78,43014835,4590.78
3070,IRFC,2020-10-01,4528.43,4652.67,4168.32,4449.18,2381758,4449.18
3071,IRFC,2020-11-01,4306.18,4608.03,3983.51,4233.01,5529488,4233.01
3072,IRFC,2020-12-01,4541.94,4793.33,4345.7,4523.06,25100926,4523.06
3073,IRFC,2021-01-01,4336.76,4607.16,3998.75,4307.03,19566649,4307.03
3074,IRFC,2021-02-01,4171.58,4546.2,3705.14,4186.36,17003350,4186.36
3075,IRFC,2021-03-01,4106.48,4240.86,4131.9,4175.38,36854204,4175.38
3076,IRFC,2021-04-01,4184.16,4187.28,3967.6,4136.7,22015689,4136.7
3077,IRFC,2021-05-01,4233.92,4349.44,4077.05,4220.37,47795005,4220.37
3078,IRFC,2021-06-01,4488.37,4824.69,4078.11,4446.63,19138231,4446.63
3079,IRFC,2021-07-01,4548.59,4982.89,4083.41,4542.77,10676758,4542.77
3080,IRFC,2021-08-01,4818.81,4903.4,4524.38,4763.26,14653493,4763.26
3081,IRFC,2021-09-01,4788.17,4907.22,4532.02,4764.8,49640072,4764.8
3082,IRFC,2021-10-01,5141.43,5277.3,4590.1,5204.77,16086062,5204.77
3083,IRFC,2021-11-01,5467.94,5586.91,4927.17,5380.06,11888723,5380.06
3084,IRFC,2021-12-01,5578.6,5911.85,5284.11,5549.52,20832556,5549.52
3085,IRFC,2022-01-01,5009.91,5486.62,4801.8,5081.18,14747044,5081.18
3086,IRFC,2022-02-01,4869.94,5032.64,4434.44,4790.51,31471348,4790.51
3087,IRFC,2022-03-01,4859.73,5118.68,4648.71,4841.43,12196554,4841.43
3088,IRFC,2022-04-01,4532.15,4963.85,4394.27,4483.15,47943351,4483.15
3089,IRFC,2022-05-01,4555.07,4618.79,3942.72,4476.73,35371533,4476.73
3090,IRFC,2022-06-01,4678.44,4740.34,4370.07,4599.76,37348341,4599.76
3091,IRFC,2022-07-01,4687.75,4935.36,4325.82,4709.7,27196324,4709.7
3092,IRFC,2022-08-01,4824.43,4825.76,4588.51,4777.24,37610680,4777.24
3093,IRFC,2022-09-01,4839.01,5156.61,4332.06,4912.95,28166202,4912.95
3094,IRFC,2022-10-01,4412.84,4414.77,4173.4,4333.28,574359,4333.28
3095,IRFC,2022-11-01,4533.98,4545.79,4222.91,4472.53,17531419,4472.53
3096,IRFC,2022-12-01,4497.72,4745.2,4107.46,4520.38,42891901,4520.38
3097,IRFC,2023-01-01,4473.37,4927.55,4135.05,4554.12,21656180,4554.12
3098,IRFC,2023-02-01,4534.29,4888.55,4381.37,4548.8,20724296,4548.8
3099,IRFC,2023-03-01,4595.02,4888.95,4505.26,4576.74,3754252,4576.74
3100,IRFC,2023-04-01,4238.96,4580.8,4018.32,4289.48,43670648,4289.48
3101,IRFC,2023-05-01,4324.21,4566.46,3842.98,4357.45,12643562,4357.45
3102,IRFC,2023-06-01,4330.09,4670.47,3895.41,4333.13,20711411,4333.13
3103,IRFC,2023-07-01,4545.25,4559.52,4422.97,4492.12,29138666,4492.12
3104,IRFC,2023-08-01,4598.42,4786.3,4209.5,4526.72,43978392,4526.72
3105,IRFC,2023-09-01,4403.19,4659.25,4284.81,4376.58,16185519,4376.58
3106,IRFC,2023-10-01,4239.59,4630.3,4110.01,4256.2,28239830,4256.2
3107,IRFC,2023-11-01,4280.75,4712.28,3967.95,4322.62,33530464,4322.62
3108,IRFC,2023-12-01,4500.28,4632.65,4282.66,4467.53,26117597,4467.53
3109,IRFC,2024-01-01,4727.88,4963.26,4432.79,4687.48,14614898,4687.48
3110,IRFC,2024-02-01,4332.61,4729.54,3911.35,4304.86,15100965,4304.86
3111,IRFC,2024-03-01,4584.16,5023.53,4274.06,4629.56,19803198,4629.56
3112,IRFC,2024-04-01,5053.09,5101.46,4748.53,4966.13,4750120,4966.13
3113,IRFC,2024-05-01,5024.72,5653.43,4712.05,5094.4,42350366,5094.4
3114,IRFC,2024-06-01,5321.02,5283.65,5043.35,5219.03,3832352,5219.03
3115,IRFC,2024-07-01,5706.31,5838.77,5371.94,5630.23,2256674,5630.23
3116,IRFC,2024-08-01,5850.87,6124.26,5695.9,5953.64,11301577,5953.64
3117,IRFC,2024-09-01,5570.42,6056.74,5033.95,5555.43,17189380,5555.43
3118,IRFC,2024-10-01,5515.39,5818.09,5148.94,5587.08,40799526,5587.08
3119,IRFC,2024-11-01,5626.23,5876.98,5226.32,5561.73,18683942,5561.73
3120,IRFC,2024-12-01,5452.54,5498.19,5027.52,5420.54,19174570,5420.54
3121,ITC,2020-01-01,4687.3,5314.08,4338.69,4750.83,1640319,4750.83
3122,ITC,2020-02-01,4935.36,5213.27,4527.05,4948.69,4943001,4948.69
3123,ITC,2020-03-01,4796.71,4958.49,4649.04,4756.01,15172238,4756.01
3124,ITC,2020-04-01,4679.09,5067.45,4360.31,4703.73,12027379,4703.73
3125,ITC,2020-05-01,4248.95,4402.39,3802.59,4259.12,44000370,4259.12
3126,ITC,2020-06-01,4585.04,4936.95,4274.16,4576.45,43641069,4576.45
3127,ITC,2020-07-01,4898.95,5275.18,4321.56,4843.32,8967452,4843.32
3128,ITC,2020-08-01,4906.93,5378.77,4588.16,4881.17,27767315,4881.17
3129,ITC,2020-09-01,5504.25,5595.62,5397.45,5475.52,37532725,5475.52
3130,ITC,2020-10-01,5357.92,5561.98,4778.94,5323.51,20526213,5323.51
3131,ITC,2020-11-01,4938.6,5331.68,4797.51,4948.37,1411610,4948.37
3132,ITC,2020-12-01,5455.16,5960.92,5124.84,5451.52,32608656,5451.52
3133,ITC,2021-01-01,5309.0,5356.06,4806.46,5212.33,7861450,5212.33
3134,ITC,2021-02-01,5265.39,5858.51,4821.71,5258.29,32023410,5258.29
3135,ITC,2021-03-01,5459.54,5512.14,5260.67,5457.42,37367721,5457.42
3136,ITC,2021-04-01,5914.03,6532.34,5770.41,5888.6,26243192,5888.6
3137,ITC,2021-05-01,5704.61,6204.26,5383.49,5596.76,5371578,5596.76
3138,ITC,2021-06-01,5469.52,5962.81,5323.84,5468.44,2502724,5468.44
3139,ITC,2021-07-01,5733.6,6125.95,5484.9,5654.74,18779419,5654.74
3140,ITC,2021-08-01,6306.27,6517.69,5768.71,6340.65,2262946,6340.65
3141,ITC,2021-09-01,6740.95,7425.49,6369.82,6863.73,32640487,6863.73
3142,ITC,2021-10-01,6810.49,6937.57,6392.81,6736.62,32104204,6736.62
3143,ITC,2021-11-01,7449.25,8067.53,7329.61,7433.88,10834998,7433.88
3144,ITC,2021-12-01,7211.96,7754.26,7132.14,7205.27,10139088,7205.27
3145,ITC,2022-01-01,7383.43,7696.33,6579.29,7432.23,28671016,7432.23
3146,ITC,2022-02-01,6675.46,6754.13,6004.1,6557.32,2559082,6557.32
3147,ITC,2022-03-01,7143.96,7525.64,6975.91,7122.89,24217579,7122.89
3148,ITC,2022-04-01,7267.13,7804.24,7045.62,7334.14,28376138,7334.14
3149,ITC,2022-05-01,7550.45,8027.5,6720.14,7545.99,19841311,7545.99
3150,ITC,2022-06-01,7237.68,7866.85,6347.82,7145.45,17489917,7145.45
3151,ITC,2022-07-01,6772.65,7330.4,6209.06,6645.95,24967759,6645.95
3152,ITC,2022-08-01,7038.24,7896.96,6516.68,7087.67,7114898,7087.67
3153,ITC,2022-09-01,7271.32,8203.1,6945.09,7417.92,28304796,7417.92
3154,ITC,2022-10-01,7322.5,7678.14,6556.69,7427.79,37751522,7427.79
3155,ITC,2022-11-01,7780.76,7927.81,6871.87,7657.97,31418472,7657.97
3156,ITC,2022-12-01,8086.76,8873.81,7483.04,8148.44,29410441,8148.44
3157,ITC,2023-01-01,7579.41,8205.01,6984.01,7611.35,1540355,7611.35
3158,ITC,2023-02-01,8680.32,9509.14,8111.77,8548.67,4289389,8548.67
3159,ITC,2023-03-01,8167.46,8518.98,7708.59,8170.27,27279935,8170.27
3160,ITC,2023-04-01,7750.09,8550.34,7183.22,7852.06,39125019,7852.06
3161,ITC,2023-05-01,8100.38,8940.43,7686.62,8238.86,33383376,8238.86
3162,ITC,2023-06-01,8906.61,9799.86,7868.07,8879.33,7522201,8879.33
3163,ITC,2023-07-01,8809.21,9796.89,8702.07,8815.82,30336913,8815.82
3164,ITC,2023-08-01,9139.05,9812.43,8235.38,8989.42,24713895,8989.42
3165,ITC,2023-09-01,8569.31,8980.78,7997.22,8612.65,15776953,8612.65
3166,ITC,2023-10-01,8406.18,8951.55,8001.89,8301.77,36804354,8301.77
3167,ITC,2023-11-01,8514.82,9091.16,7500.78,8467.95,12840158,8467.95
3168,ITC,2023-12-01,9311.68,10266.17,9116.95,9294.77,25070932,9294.77
3169,ITC,2024-01-01,9621.81,10099.81,9273.4,9466.91,39517642,9466.91
3170,ITC,2024-02-01,10115.67,10624.94,9635.14,10275.5,42139359,10275.5
3171,ITC,2024-03-01,10024.48,11027.59,9506.53,10035.18,9742475,10035.18
3172,ITC,2024-04-01,10613.83,11335.04,9921.71,10446.95,21419635,10446.95
3173,ITC,2024-05-01,11218.76,11394.85,10997.99,11206.06,8938116,11206.06
3174,ITC,2024-06-01,13482.28,14964.05,12311.64,13623.59,26415927,13623.59
3175,ITC,2024-07-01,14197.57,15536.29,13766.81,14070.72,32471800,14070.72
3176,ITC,2024-08-01,15760.7,16599.39,14302.31,15507.44,32441084,15507.44
3177,ITC,2024-09-01,14051.76,14793.6,13039.35,14052.64,3770695,14052.64
3178,ITC,2024-10-01,13599.47,14409.74,12789.95,13538.22,18204719,13538.22
3179,ITC,2024-11-01,13056.11,14787.36,12682.1,13243.01,16864586,13243.01
3180,ITC,2024-12-01,13668.84,13799.19,12086.37,13452.44,2374068,13452.44
3181,JINDALSTEL,2020-01-01,5116.65,5530.54,4857.38,5022.78,44142020,5022.78
3182,JINDALSTEL,2020-02-01,5097.91,5489.38,5106.78,5186.99,36192168,5186.99
3183,JINDALSTEL,2020-03-01,5489.63,6212.77,5156.69,5598.88,29287083,5598.88
3184,JINDALSTEL,2020-04-01,6109.82,6313.92,5350.53,6033.21,26141461,6033.21
3185,JINDALSTEL,2020-05-01,6039.11,6341.78,5486.96,6142.51,25598739,6142.51
3186,JINDALSTEL,2020-06-01,5681.91,6093.64,5009.64,5670.56,5425077,5670.56
3187,JINDALSTEL,2020-07-01,5509.13,6000.21,5436.37,5591.62,36143577,5591.62
3188,JINDALSTEL,2020-08-01,5754.14,6099.98,5412.22,5673.49,1957836,5673.49
3189,JINDALSTEL,2020-09-01,5955.07,6388.03,5648.29,5916.61,40339125,5916.61
3190,JINDALSTEL,2020-10-01,6112.96,6520.41,5743.14,6233.36,44863167,6233.36
3191,JINDALSTEL,2020-11-01,6236.09,6911.64,6286.65,6354.45,34408490,6354.45
3192,JINDALSTEL,2020-12-01,6395.74,7094.85,5872.64,6444.18,22358255,6444.18
3193,JINDALSTEL,2021-01-01,6269.81,6647.68,6002.95,6321.11,40676244,6321.11
3194,JINDALSTEL,2021-02-01,5856.21,5956.87,5494.9,5763.73,33548971,5763.73
3195,JINDALSTEL,2021-03-01,6563.02,6761.09,6148.22,6628.18,11442390,6628.18
3196,JINDALSTEL,2021-04-01,6880.06,7303.78,6645.14,6855.11,37214668,6855.11
3197,JINDALSTEL,2021-05-01,5889.33,6650.17,5606.04,5953.61,12772923,5953.61
3198,JINDALSTEL,2021-06-01,6555.4,6969.78,6065.68,6469.98,484120,6469.98
3199,JINDALSTEL,2021-07-01,7024.59,7045.79,6369.03,6924.17,46775574,6924.17
3200,JINDALSTEL,2021-08-01,7475.81,7830.53,6746.77,7519.17,22509489,7519.17
3201,JINDALSTEL,2021-09-01,7389.89,8139.86,6491.22,7341.56,47643018,7341.56
3202,JINDALSTEL,2021-10-01,7334.27,8171.19,6618.36,7337.73,2130919,7337.73
3203,JINDALSTEL,2021-11-01,6458.42,7301.82,6353.48,6546.71,33112942,6546.71
3204,JINDALSTEL,2021-12-01,6494.7,6965.9,6130.56,6386.19,21310901,6386.19
3205,JINDALSTEL,2022-01-01,6203.79,6356.03,6046.93,6250.06,31125793,6250.06
3206,JINDALSTEL,2022-02-01,6021.12,6201.42,5335.15,6032.39,8420603,6032.39
3207,JINDALSTEL,2022-03-01,5685.98,6409.51,5426.64,5793.57,36489673,5793.57
3208,JINDALSTEL,2022-04-01,5465.82,5828.58,5176.66,5550.14,9402201,5550.14
3209,JINDALSTEL,2022-05-01,5635.21,6169.05,4917.64,5530.74,32217704,5530.74
3210,JINDALSTEL,2022-06-01,5313.74,6010.28,5011.24,5377.83,8221180,5377.83
3211,JINDALSTEL,2022-07-01,5920.51,6414.03,5599.54,5876.93,41381120,5876.93
3212,JINDALSTEL,2022-08-01,6126.42,6554.51,5556.84,6132.93,37220018,6132.93
3213,JINDALSTEL,2022-09-01,6574.62,7101.85,6425.21,6535.61,8355537,6535.61
3214,JINDALSTEL,2022-10-01,6393.44,6587.99,6222.83,6353.75,5065020,6353.75
3215,JINDALSTEL,2022-11-01,6072.23,6906.31,6030.6,6194.25,14801453,6194.25
3216,JINDALSTEL,2022-12-01,6817.5,6977.77,6096.45,6692.45,44509233,6692.45
3217,JINDALSTEL,2023-01-01,6689.36,7212.5,5998.9,6738.67,18937135,6738.67
3218,JINDALSTEL,2023-02-01,6399.61,6941.83,6187.0,6493.96,35203907,6493.96
3219,JINDALSTEL,2023-03-01,6879.15,7510.82,6301.47,6779.95,44705099,6779.95
3220,JINDALSTEL,2023-04-01,7314.7,7674.54,6686.06,7252.28,46647319,7252.28
3221,JINDALSTEL,2023-05-01,6815.33,7219.47,6835.03,6928.05,16039162,6928.05
3222,JINDALSTEL,2023-06-01,7047.67,7729.22,6826.22,7105.17,14344340,7105.17
3223,JINDALSTEL,2023-07-01,7085.68,7678.8,6405.01,7000.93,42702778,7000.93
3224,JINDALSTEL,2023-08-01,7044.13,7643.93,6464.83,7059.71,25864196,7059.71
3225,JINDALSTEL,2023-09-01,7418.0,8001.6,7312.32,7526.06,5350401,7526.06
3226,JINDALSTEL,2023-10-01,7412.93,8276.32,6996.17,7406.07,25537506,7406.07
3227,JINDALSTEL,2023-11-01,7920.77,7942.27,7348.07,7791.68,28581362,7791.68
3228,JINDALSTEL,2023-12-01,7321.2,7948.09,6661.94,7442.86,28680387,7442.86
3229,JINDALSTEL,2024-01-01,7013.07,7573.32,7009.7,7133.65,36016094,7133.65
3230,JINDALSTEL,2024-02-01,7081.92,7466.91,6885.53,7216.76,44745622,7216.76
3231,JINDALSTEL,2024-03-01,7505.45,7920.43,7293.42,7401.79,37407466,7401.79
3232,JINDALSTEL,2024-04-01,8003.41,8455.43,7585.18,8060.94,30808743,8060.94
3233,JINDALSTEL,2024-05-01,7536.92,7604.56,6828.85,7413.51,36990552,7413.51
3234,JINDALSTEL,2024-06-01,7790.28,8128.9,7288.39,7666.25,5241552,7666.25
3235,JINDALSTEL,2024-07-01,8560.15,9223.91,7633.83,8405.33,26505805,8405.33
3236,JINDALSTEL,2024-08-01,8597.98,8839.24,8278.27,8667.12,48116977,8667.12
3237,JINDALSTEL,2024-09-01,8440.77,8713.44,7358.22,8324.35,41589516,8324.35
3238,JINDALSTEL,2024-10-01,8875.85,9486.33,8073.22,8786.91,3932870,8786.91
3239,JINDALSTEL,2024-11-01,9149.51,9924.36,8839.4,9101.93,37323135,9101.93
3240,JINDALSTEL,2024-12-01,9284.22,9853.17,9128.53,9322.13,32583331,9322.13
3241,JIOFIN,2020-01-01,3000.06,3205.98,2728.02,2996.77,11139643,2996.77
3242,JIOFIN,2020-02-01,2950.36,3026.04,2847.67,2941.67,24269970,2941.67
3243,JIOFIN,2020-03-01,2862.21,3053.78,2804.28,2894.28,38530960,2894.28
3244,JIOFIN,2020-04-01,2821.43,2986.86,2512.97,2771.31,49413533,2771.31
3245,JIOFIN,2020-05-01,3152.01,3399.05,2969.29,3095.23,35021451,3095.23
3246,JIOFIN,2020-06-01,3253.37,3475.74,3069.82,3231.41,42478510,3231.41
3247,JIOFIN,2020-07-01,3086.48,3249.15,2771.02,3091.96,25337695,3091.96
3248,JIOFIN,2020-08-01,3245.2,3657.9,3094.51,3266.89,39343596,3266.89
3249,JIOFIN,2020-09-01,3394.14,3668.64,3080.26,3376.04,27477055,3376.04
3250,JIOFIN,2020-10-01,3706.03,3909.59,3567.2,3637.5,44923805,3637.5
3251,JIOFIN,2020-11-01,3514.96,3762.32,3225.58,3559.37,309438,3559.37
3252,JIOFIN,2020-12-01,3729.36,3796.78,3604.15,3757.53,21334161,3757.53
3253,JIOFIN,2021-01-01,3909.16,4401.93,3745.31,3939.85,23130295,3939.85
3254,JIOFIN,2021-02-01,4179.35,4239.94,3702.87,4098.72,20518549,4098.72
3255,JIOFIN,2021-03-01,4270.87,4496.26,3988.34,4287.16,7516344,4287.16
3256,JIOFIN,2021-04-01,4156.43,4196.41,3856.55,4108.68,4987124,4108.68
3257,JIOFIN,2021-05-01,4566.31,4817.6,4205.96,4561.96,5000623,4561.96
3258,JIOFIN,2021-06-01,4806.77,5059.59,4418.7,4743.68,37051866,4743.68
3259,JIOFIN,2021-07-01,4596.43,4980.45,4104.87,4618.26,34761652,4618.26
3260,JIOFIN,2021-08-01,4755.15,4900.49,4662.54,4782.95,30739016,4782.95
3261,JIOFIN,2021-09-01,4771.53,5382.09,4578.55,4841.95,48585365,4841.95
3262,JIOFIN,2021-10-01,4670.5,5092.47,4595.25,4748.17,26324482,4748.17
3263,JIOFIN,2021-11-01,5347.97,5792.27,5120.54,5313.24,38561557,5313.24
3264,JIOFIN,2021-12-01,5901.12,5991.55,5358.2,5796.0,38828885,5796.0
3265,JIOFIN,2022-01-01,5902.9,6138.8,5318.34,5877.96,25339953,5877.96
3266,JIOFIN,2022-02-01,5753.57,5710.95,5455.35,5648.39,41012118,5648.39
3267,JIOFIN,2022-03-01,5893.35,6159.28,5342.86,5827.53,28325109,5827.53
3268,JIOFIN,2022-04-01,5513.24,5526.83,5385.45,5458.4,40513091,5458.4
3269,JIOFIN,2022-05-01,5250.64,5812.3,4907.31,5319.32,44945470,5319.32
3270,JIOFIN,2022-06-01,5797.87,6060.66,5470.33,5815.49,16028630,5815.49
3271,JIOFIN,2022-07-01,6256.61,6703.74,5776.37,6279.55,12462034,6279.55
3272,JIOFIN,2022-08-01,6262.5,6755.64,6092.83,6333.03,6140333,6333.03
3273,JIOFIN,2022-09-01,5821.78,6130.41,5630.91,5821.34,16275304,5821.34
3274,JIOFIN,2022-10-01,5434.12,5850.38,4911.56,5423.9,35962899,5423.9
3275,JIOFIN,2022-11-01,5941.01,6132.77,5780.02,5915.18,28096331,5915.18
3276,JIOFIN,2022-12-01,5952.13,6518.56,5715.29,5892.45,30117947,5892.45
3277,JIOFIN,2023-01-01,6387.9,6611.85,5786.41,6502.42,41488327,6502.42
3278,JIOFIN,2023-02-01,5661.89,5875.15,5526.22,5711.61,157182,5711.61
3279,JIOFIN,2023-03-01,6428.04,6978.94,5960.69,6370.63,25519153,6370.63
3280,JIOFIN,2023-04-01,6997.73,7481.01,6652.61,7025.43,44898926,7025.43
3281,JIOFIN,2023-05-01,6882.54,7401.24,6727.49,6946.55,27541061,6946.55
3282,JIOFIN,2023-06-01,7082.68,7731.91,6414.6,7051.58,36678285,7051.58
3283,JIOFIN,2023-07-01,7553.84,8235.35,6817.29,7506.07,22272324,7506.07
3284,JIOFIN,2023-08-01,7947.71,8543.35,7722.66,8072.14,31735273,8072.14
3285,JIOFIN,2023-09-01,8463.28,9197.77,7624.65,8499.59,13473022,8499.59
3286,JIOFIN,2023-10-01,9099.6,9418.71,8190.39,9049.56,40287347,9049.56
3287,JIOFIN,2023-11-01,8495.83,9265.8,7514.72,8340.14,39768051,8340.14
3288,JIOFIN,2023-12-01,8502.48,9373.47,8506.92,8599.67,32587450,8599.67
3289,JIOFIN,2024-01-01,8469.8,8454.55,7987.84,8364.35,13506522,8364.35
3290,JIOFIN,2024-02-01,7838.69,8312.5,7388.09,7920.37,48287876,7920.37
3291,JIOFIN,2024-03-01,8541.3,8739.3,7901.11,8449.4,17575076,8449.4
3292,JIOFIN,2024-04-01,8855.25,9652.4,8344.66,8950.06,38990226,8950.06
3293,JIOFIN,2024-05-01,9521.44,10337.66,9025.71,9341.41,20459906,9341.41
3294,JIOFIN,2024-06-01,9839.03,10153.13,9173.24,9653.51,8137601,9653.51
3295,JIOFIN,2024-07-01,10412.74,10519.93,9969.14,10341.68,38758699,10341.68
3296,JIOFIN,2024-08-01,10942.91,11416.7,10230.84,10955.37,5610675,10955.37
3297,JIOFIN,2024-09-01,10761.62,10878.99,9581.62,10583.85,3920775,10583.85
3298,JIOFIN,2024-10-01,9951.52,10577.38,9144.71,9900.72,26797957,9900.72
3299,JIOFIN,2024-11-01,9791.79,10138.41,8722.3,9879.18,49497164,9879.18
3300,JIOFIN,2024-12-01,9759.81,11055.34,9841.56,9945.52,30032076,9945.52
3301,JSWENERGY,2020-01-01,4729.89,4903.38,4401.27,4649.17,21998505,4649.17
3302,JSWENERGY,2020-02-01,4398.03,4768.06,4266.14,4461.05,44834615,4461.05
3303,JSWENERGY,2020-03-01,4395.77,4521.15,4128.82,4409.32,16126845,4409.32
3304,JSWENERGY,2020-04-01,4317.48,4905.98,3936.97,4387.88,27086522,4387.88
3305,JSWENERGY,2020-05-01,4490.61,5025.61,4163.62,4510.79,3338844,4510.79
3306,JSWENERGY,2020-06-01,3950.64,4124.85,3639.48,4020.2,30942722,4020.2
3307,JSWENERGY,2020-07-01,4592.5,4877.46,4072.71,4617.04,49277415,4617.04
3308,JSWENERGY,2020-08-01,4437.31,4883.49,4081.99,4457.19,23803336,4457.19
3309,JSWENERGY,2020-09-01,4794.67,5126.31,4229.65,4720.61,29598634,4720.61
3310,JSWENERGY,2020-10-01,4647.33,5092.08,4198.99,4684.51,43404841,4684.51
3311,JSWENERGY,2020-11-01,5046.93,5681.39,5058.05,5148.26,46489678,5148.26
3312,JSWENERGY,2020-12-01,4397.53,4884.52,3893.8,4394.89,13362105,4394.89
3313,JSWENERGY,2021-01-01,5036.78,5401.61,4995.21,5082.72,12103387,5082.72
3314,JSWENERGY,2021-02-01,5027.07,5546.17,4434.02,4990.79,30517085,4990.79
3315,JSWENERGY,2021-03-01,5600.39,5785.78,5475.33,5622.7,7087281,5622.7
3316,JSWENERGY,2021-04-01,5798.19,5801.78,5355.62,5697.63,33520315,5697.63
3317,JSWENERGY,2021-05-01,5875.46,6511.93,5458.63,5852.96,28104162,5852.96
3318,JSWENERGY,2021-06-01,6514.01,6857.88,6319.28,6499.75,9340279,6499.75
3319,JSWENERGY,2021-07-01,6730.73,7484.13,6326.46,6759.32,32193756,6759.32
3320,JSWENERGY,2021-08-01,7047.96,7364.92,6797.3,6938.22,46542129,6938.22
3321,JSWENERGY,2021-09-01,7082.8,7411.41,6707.46,6945.69,28147699,6945.69
3322,JSWENERGY,2021-10-01,7213.74,7649.29,6916.24,7215.44,39650297,7215.44
3323,JSWENERGY,2021-11-01,7420.03,7757.63,6556.28,7351.24,19731337,7351.24
3324,JSWENERGY,2021-12-01,7816.57,8808.8,7194.56,7926.28,17826252,7926.28
3325,JSWENERGY,2022-01-01,7926.44,8707.91,7639.06,8059.11,27719147,8059.11
3326,JSWENERGY,2022-02-01,8292.48,8898.88,7723.35,8162.27,33107690,8162.27
3327,JSWENERGY,2022-03-01,8436.25,9530.12,8475.13,8570.33,29106008,8570.33
3328,JSWENERGY,2022-04-01,8842.93,9547.18,8702.14,9002.49,1483493,9002.49
3329,JSWENERGY,2022-05-01,9247.55,9759.17,8434.75,9162.44,5370290,9162.44
3330,JSWENERGY,2022-06-01,9142.27,9534.02,8292.45,9120.74,32650728,9120.74
3331,JSWENERGY,2022-07-01,9832.44,10365.57,9643.82,9968.48,11543015,9968.48
3332,JSWENERGY,2022-08-01,9121.89,10154.08,8873.78,9264.1,9213684,9264.1
3333,JSWENERGY,2022-09-01,9617.51,10057.06,9157.15,9614.8,6295593,9614.8
3334,JSWENERGY,2022-10-01,10028.64,10159.68,9266.41,10038.61,3834656,10038.61
3335,JSWENERGY,2022-11-01,9194.72,9381.7,8501.67,9243.18,37848544,9243.18
3336,JSWENERGY,2022-12-01,8194.95,8898.84,7525.39,8174.06,21219648,8174.06
3337,JSWENERGY,2023-01-01,8290.51,9250.76,8208.71,8301.11,24259795,8301.11
3338,JSWENERGY,2023-02-01,8307.49,8847.59,7703.1,8185.04,31740994,8185.04
3339,JSWENERGY,2023-03-01,8242.47,8758.45,7846.54,8256.42,22839743,8256.42
3340,JSWENERGY,2023-04-01,9290.93,9280.72,8247.47,9172.55,24476830,9172.55
3341,JSWENERGY,2023-05-01,9497.98,9814.14,8349.27,9365.12,47919094,9365.12
3342,JSWENERGY,2023-06-01,8619.9,8610.1,8107.53,8452.59,17444237,8452.59
3343,JSWENERGY,2023-07-01,8078.13,8591.57,7785.63,8011.03,9706691,8011.03
3344,JSWENERGY,2023-08-01,7841.84,7843.28,7568.1,7714.03,4145638,7714.03
3345,JSWENERGY,2023-09-01,6328.2,7176.04,6352.98,6424.02,32543888,6424.02
3346,JSWENERGY,2023-10-01,6304.11,6699.53,5898.17,6286.63,25770876,6286.63
3347,JSWENERGY,2023-11-01,6010.55,6556.4,5760.59,6111.91,34154275,6111.91
3348,JSWENERGY,2023-12-01,6369.49,6797.83,5739.12,6300.61,25399449,6300.61
3349,JSWENERGY,2024-01-01,6197.59,6569.86,6029.45,6111.32,7922794,6111.32
3350,JSWENERGY,2024-02-01,6251.0,6854.74,6084.71,6304.49,14169720,6304.49
3351,JSWENERGY,2024-03-01,6345.71,6377.49,5933.07,6271.31,6328401,6271.31
3352,JSWENERGY,2024-04-01,6508.7,7144.1,6454.06,6611.28,39263378,6611.28
3353,JSWENERGY,2024-05-01,7059.52,7601.52,7105.17,7199.04,36813448,7199.04
3354,JSWENERGY,2024-06-01,7090.88,7775.24,6259.88,7024.98,7112133,7024.98
3355,JSWENERGY,2024-07-01,7092.23,7440.23,6560.72,7141.74,17210177,7141.74
3356,JSWENERGY,2024-08-01,7628.54,7970.16,7280.22,7687.86,45030225,7687.86
3357,JSWENERGY,2024-09-01,7843.71,8685.76,7816.83,7956.94,8359434,7956.94
3358,JSWENERGY,2024-10-01,7883.52,8398.63,7440.87,7852.43,24060654,7852.43
3359,JSWENERGY,2024-11-01,7875.52,8541.06,7319.6,7890.93,34004422,7890.93
3360,JSWENERGY,2024-12-01,7199.13,7681.84,6703.54,7339.13,20604012,7339.13
3361,JSWSTEEL,2020-01-01,515.03,545.43,460.19,519.95,49340102,519.95
3362,JSWSTEEL,2020-02-01,534.77,552.11,496.44,539.21,36953996,539.21
3363,JSWSTEEL,2020-03-01,487.63,496.6,444.84,485.46,36271038,485.46
3364,JSWSTEEL,2020-04-01,544.16,549.88,482.59,537.42,32072594,537.42
3365,JSWSTEEL,2020-05-01,584.04,594.47,528.29,577.84,1111483,577.84
